settlement_id,payment_id,order_id,gross_amount,fee,tax,refund_amount,settled_amount,settlement_date,utr
stl_001876,pay_001876,order_001876,15853.83,317.08,57.07,0.0,15479.68,2026-08-10,UTR101876
stl_001877,pay_001877,order_001877,6043.51,120.87,21.76,0.0,5900.88,2026-08-14,UTR101877
stl_001878,pay_001878,order_001878,8146.26,162.93,29.33,0.0,7954.0,2026-08-06,UTR101878
stl_001879,pay_001879,order_001879,9896.99,197.94,35.63,0.0,9663.42,2026-08-21,UTR101879
stl_001880,pay_001880,order_001880,7999.82,160.0,28.8,0.0,7811.02,2026-08-05,UTR101880
stl_001881,pay_001881,order_001881,20684.17,413.68,74.46,0.0,20196.03,2026-08-12,UTR101881
stl_001882,pay_001882,order_001882,23737.35,474.75,85.45,0.0,23177.15,2026-08-17,UTR101882
stl_001883,pay_001883,order_001883,18331.88,366.64,66.0,0.0,17899.24,2026-08-22,UTR101883
stl_001884,pay_001884,order_001884,13340.88,266.82,48.03,0.0,13026.03,2026-08-16,UTR101884
stl_001885,pay_001885,order_001885,22255.36,445.11,80.12,0.0,21730.13,2026-08-07,UTR101885
stl_001886,pay_001886,order_001886,8896.95,177.94,32.03,0.0,8686.98,2026-08-18,UTR101886
stl_001887,pay_001887,order_001887,9301.65,186.03,33.49,0.0,9082.13,2026-08-09,UTR101887
stl_001888,pay_001888,order_001888,4539.65,90.79,16.34,0.0,4432.52,2026-08-15,UTR101888
stl_001889,pay_001889,order_001889,968.56,19.37,3.49,0.0,945.7,2026-08-10,UTR101889
stl_001890,pay_001890,order_001890,18315.64,366.31,65.94,0.0,17883.39,2026-08-07,UTR101890
stl_001891,pay_001891,order_001891,5674.16,113.48,20.43,0.0,5540.25,2026-08-03,UTR101891
stl_001892,pay_001892,order_001892,14947.47,298.95,53.81,0.0,14594.71,2026-08-08,UTR101892
stl_001893,pay_001893,order_001893,3517.47,70.35,12.66,0.0,3434.46,2026-08-23,UTR101893
stl_001894,pay_001894,order_001894,19907.12,398.14,71.67,0.0,19437.31,2026-08-15,UTR101894
stl_001895,pay_001895,order_001895,21975.33,439.51,79.11,0.0,21456.71,2026-08-11,UTR101895
stl_001896,pay_001896,order_001896,19395.62,387.91,69.82,0.0,18937.89,2026-08-22,UTR101896
stl_001897,pay_001897,order_001897,1690.38,33.81,6.09,0.0,1650.48,2026-08-04,UTR101897
stl_001898,pay_001898,order_001898,16718.26,334.37,60.19,0.0,16323.7,2026-08-23,UTR101898
stl_001899,pay_001899,order_001899,20984.94,419.7,75.55,0.0,20489.69,2026-08-04,UTR101899
stl_001900,pay_001900,order_001900,17398.87,347.98,62.64,0.0,16988.25,2026-08-16,UTR101900
stl_001901,pay_001901,order_001901,11385.7,227.71,40.99,0.0,11117.0,2026-08-06,UTR101901
stl_001902,pay_001902,order_001902,13908.42,278.17,50.07,0.0,13580.18,2026-08-18,UTR101902
stl_001903,pay_001903,order_001903,17695.77,353.92,63.71,0.0,17278.14,2026-08-09,UTR101903
stl_001904,pay_001904,order_001904,17532.2,350.64,63.12,0.0,17118.44,2026-08-23,UTR101904
stl_001905,pay_001905,order_001905,727.96,14.56,2.62,0.0,710.78,2026-08-16,UTR101905
stl_001906,pay_001906,order_001906,16710.78,334.22,60.16,0.0,16316.4,2026-08-19,UTR101906
stl_001907,pay_001907,order_001907,7114.44,142.29,25.61,0.0,6946.54,2026-08-22,UTR101907
stl_001908,pay_001908,order_001908,17667.8,353.36,63.6,0.0,17250.84,2026-08-16,UTR101908
stl_001909,pay_001909,order_001909,20850.99,417.02,75.06,0.0,20358.91,2026-08-06,UTR101909
stl_001910,pay_001910,order_001910,13033.83,260.68,46.92,0.0,12726.23,2026-08-22,UTR101910
stl_001911,pay_001911,order_001911,3384.5,67.69,12.18,0.0,3304.63,2026-08-06,UTR101911
stl_001912,pay_001912,order_001912,19726.62,394.53,71.02,0.0,19261.07,2026-08-18,UTR101912
stl_001913,pay_001913,order_001913,5366.84,107.34,19.32,0.0,5240.18,2026-08-09,UTR101913
stl_001914,pay_001914,order_001914,19559.99,391.2,70.42,0.0,19098.37,2026-08-19,UTR101914
stl_001915,pay_001915,order_001915,24341.43,486.83,87.63,0.0,23766.97,2026-08-14,UTR101915
stl_001916,pay_001916,order_001916,17734.2,354.68,63.84,0.0,17315.68,2026-08-12,UTR101916
stl_001917,pay_001917,order_001917,4429.15,88.58,15.94,0.0,4324.63,2026-08-20,UTR101917
stl_001918,pay_001918,order_001918,12660.69,253.21,45.58,0.0,12361.9,2026-08-09,UTR101918
stl_001919,pay_001919,order_001919,17361.0,347.22,62.5,0.0,16951.28,2026-08-18,UTR101919
stl_001920,pay_001920,order_001920,8599.79,172.0,30.96,0.0,8396.83,2026-08-03,UTR101920
stl_001921,pay_001921,order_001921,812.36,16.25,2.92,0.0,793.19,2026-08-05,UTR101921
stl_001922,pay_001922,order_001922,22718.56,454.37,81.79,0.0,22182.4,2026-08-21,UTR101922
stl_001923,pay_001923,order_001923,16891.04,337.82,60.81,0.0,16492.41,2026-08-07,UTR101923
stl_001924,pay_001924,order_001924,23761.43,475.23,85.54,0.0,23200.66,2026-08-19,UTR101924
stl_001925,pay_001925,order_001925,2338.68,46.77,8.42,0.0,2283.49,2026-08-06,UTR101925
stl_001926,pay_001926,order_001926,22667.09,453.34,81.6,0.0,22132.15,2026-08-23,UTR101926
stl_001927,pay_001927,order_001927,6163.43,123.27,22.19,0.0,6017.97,2026-08-12,UTR101927
stl_001928,pay_001928,order_001928,6971.06,139.42,25.1,0.0,6806.54,2026-08-04,UTR101928
stl_001929,pay_001929,order_001929,2945.32,58.91,10.6,0.0,2875.81,2026-08-08,UTR101929
stl_001930,pay_001930,order_001930,21916.44,438.33,78.9,0.0,21399.21,2026-08-12,UTR101930
stl_001931,pay_001931,order_001931,9325.26,186.51,33.57,0.0,9105.18,2026-08-13,UTR101931
stl_001932,pay_001932,order_001932,10936.88,218.74,39.37,0.0,10678.77,2026-08-06,UTR101932
stl_001933,pay_001933,order_001933,2827.46,56.55,10.18,0.0,2760.73,2026-08-04,UTR101933
stl_001934,pay_001934,order_001934,736.97,14.74,2.65,0.0,719.58,2026-08-07,UTR101934
stl_001935,pay_001935,order_001935,16752.2,335.04,60.31,0.0,16356.85,2026-08-08,UTR101935
stl_001936,pay_001936,order_001936,8552.19,171.04,30.79,0.0,8350.36,2026-08-17,UTR101936
stl_001937,pay_001937,order_001937,23899.68,477.99,86.04,0.0,23335.65,2026-08-11,UTR101937
stl_001938,pay_001938,order_001938,22022.65,440.45,79.28,0.0,21502.92,2026-08-05,UTR101938
stl_001939,pay_001939,order_001939,9629.24,192.58,34.66,0.0,9402.0,2026-08-13,UTR101939
stl_001940,pay_001940,order_001940,4980.3,99.61,17.93,0.0,4862.76,2026-08-15,UTR101940
stl_001941,pay_001941,order_001941,10306.13,206.12,37.1,0.0,10062.91,2026-08-17,UTR101941
stl_001942,pay_001942,order_001942,7159.91,143.2,25.78,0.0,6990.93,2026-08-15,UTR101942
stl_001943,pay_001943,order_001943,17402.61,348.05,62.65,0.0,16991.91,2026-08-18,UTR101943
stl_001944,pay_001944,order_001944,20097.53,401.95,72.35,0.0,19623.23,2026-08-23,UTR101944
stl_001945,pay_001945,order_001945,22210.04,444.2,79.96,0.0,21685.88,2026-08-08,UTR101945
stl_001946,pay_001946,order_001946,3269.89,65.4,11.77,0.0,3192.72,2026-08-04,UTR101946
stl_001947,pay_001947,order_001947,24548.44,490.97,88.37,0.0,23969.1,2026-08-08,UTR101947
stl_001948,pay_001948,order_001948,3040.97,60.82,10.95,0.0,2969.2,2026-08-21,UTR101948
stl_001949,pay_001949,order_001949,12325.53,246.51,44.37,0.0,12034.65,2026-08-21,UTR101949
stl_001950,pay_001950,order_001950,17120.63,342.41,61.63,0.0,16716.59,2026-08-08,UTR101950
stl_001951,pay_001951,order_001951,15477.42,309.55,55.72,0.0,15112.15,2026-08-14,UTR101951
stl_001952,pay_001952,order_001952,15478.28,309.57,55.72,0.0,15112.99,2026-08-07,UTR101952
stl_001953,pay_001953,order_001953,12335.45,246.71,44.41,0.0,12044.33,2026-08-18,UTR101953
stl_001954,pay_001954,order_001954,3266.97,65.34,11.76,0.0,3189.87,2026-08-16,UTR101954
stl_001955,pay_001955,order_001955,11296.85,225.94,40.67,0.0,11030.24,2026-08-05,UTR101955
stl_001956,pay_001956,order_001956,6909.52,138.19,24.87,0.0,6746.46,2026-08-13,UTR101956
stl_001957,pay_001957,order_001957,802.83,16.06,2.89,0.0,783.88,2026-08-19,UTR101957
stl_001958,pay_001958,order_001958,19304.45,386.09,69.5,0.0,18848.86,2026-08-21,UTR101958
stl_001959,pay_001959,order_001959,18232.45,364.65,65.64,0.0,17802.16,2026-08-10,UTR101959
stl_001960,pay_001960,order_001960,24458.44,489.17,88.05,0.0,23881.22,2026-08-13,UTR101960
stl_001961,pay_001961,order_001961,13217.94,264.36,47.58,0.0,12906.0,2026-08-22,UTR101961
stl_001962,pay_001962,order_001962,2833.43,56.67,10.2,0.0,2766.56,2026-08-10,UTR101962
stl_001963,pay_001963,order_001963,12307.28,246.15,44.31,0.0,12016.82,2026-08-23,UTR101963
stl_001964,pay_001964,order_001964,9929.48,198.59,35.75,0.0,9695.14,2026-08-20,UTR101964
stl_001965,pay_001965,order_001965,22355.52,447.11,80.48,0.0,21827.93,2026-08-22,UTR101965
stl_001966,pay_001966,order_001966,1836.87,36.74,6.61,0.0,1793.52,2026-08-23,UTR101966
stl_001967,pay_001967,order_001967,23392.1,467.84,84.21,0.0,22840.05,2026-08-19,UTR101967
stl_001968,pay_001968,order_001968,21296.72,425.93,76.67,0.0,20794.12,2026-08-18,UTR101968
stl_001969,pay_001969,order_001969,21800.68,436.01,78.48,0.0,21286.19,2026-08-05,UTR101969
stl_001970,pay_001970,order_001970,18910.04,378.2,68.08,0.0,18463.76,2026-08-13,UTR101970
stl_001971,pay_001971,order_001971,6401.85,128.04,23.05,0.0,6250.76,2026-08-11,UTR101971
stl_001972,pay_001972,order_001972,1733.59,34.67,6.24,0.0,1692.68,2026-08-10,UTR101972
stl_001973,pay_001973,order_001973,13987.14,279.74,50.35,0.0,13657.05,2026-08-15,UTR101973
stl_001974,pay_001974,order_001974,10380.29,207.61,37.37,0.0,10135.31,2026-08-10,UTR101974
stl_001975,pay_001975,order_001975,2431.35,48.63,8.75,0.0,2373.97,2026-08-17,UTR101975
stl_001976,pay_001976,order_001976,20130.9,402.62,72.47,0.0,19655.81,2026-08-17,UTR101976
stl_001977,pay_001977,order_001977,2656.49,53.13,9.56,0.0,2593.8,2026-08-18,UTR101977
stl_001978,pay_001978,order_001978,11453.17,229.06,41.23,0.0,11182.88,2026-08-06,UTR101978
stl_001979,pay_001979,order_001979,24526.43,490.53,88.3,0.0,23947.6,2026-08-23,UTR101979
stl_001980,pay_001980,order_001980,935.34,18.71,3.37,0.0,913.26,2026-08-15,UTR101980
stl_001981,pay_001981,order_001981,10602.29,212.05,38.17,0.0,10352.07,2026-08-20,UTR101981
stl_001982,pay_001982,order_001982,13952.92,279.06,50.23,0.0,13623.63,2026-08-05,UTR101982
stl_001983,pay_001983,order_001983,19898.69,397.97,71.63,0.0,19429.09,2026-08-22,UTR101983
stl_001984,pay_001984,order_001984,16119.68,322.39,58.03,0.0,15739.26,2026-08-19,UTR101984
stl_001985,pay_001985,order_001985,14277.15,285.54,51.4,0.0,13940.21,2026-08-23,UTR101985
stl_001986,pay_001986,order_001986,16951.12,339.02,61.02,0.0,16551.08,2026-08-13,UTR101986
stl_001987,pay_001987,order_001987,9401.89,188.04,33.85,0.0,9180.0,2026-08-04,UTR101987
stl_001988,pay_001988,order_001988,20506.42,410.13,73.82,0.0,20022.47,2026-08-17,UTR101988
stl_001989,pay_001989,order_001989,8633.33,172.67,31.08,0.0,8429.58,2026-08-22,UTR101989
stl_001990,pay_001990,order_001990,15198.8,303.98,54.72,0.0,14840.1,2026-08-14,UTR101990
stl_001991,pay_001991,order_001991,18039.88,360.8,64.94,0.0,17614.14,2026-08-06,UTR101991
stl_001992,pay_001992,order_001992,2887.21,57.74,10.39,0.0,2819.08,2026-08-10,UTR101992
stl_001993,pay_001993,order_001993,553.83,11.08,1.99,0.0,540.76,2026-08-14,UTR101993
stl_001994,pay_001994,order_001994,20832.16,416.64,75.0,0.0,20340.52,2026-08-12,UTR101994
stl_001995,pay_001995,order_001995,13918.42,278.37,50.11,0.0,13589.94,2026-08-14,UTR101995
stl_001996,pay_001996,order_001996,17701.35,354.03,63.73,0.0,17283.59,2026-08-04,UTR101996
stl_001997,pay_001997,order_001997,22473.49,449.47,80.9,0.0,21943.12,2026-08-18,UTR101997
stl_001998,pay_001998,order_001998,3941.01,78.82,14.19,1182.3,2665.7,2026-08-16,UTR101998
stl_001999,pay_001999,order_001999,3120.56,62.41,11.23,0.0,3046.92,2026-08-22,UTR101999
stl_002000,pay_001999,order_001999,3120.56,62.41,11.23,0.0,3046.92,2026-08-22,UTR101999
stl_002001,pay_002901,order_002901,17023.03,340.46,61.28,0.0,16621.29,2026-08-15,UTR102901
stl_002002,pay_002902,order_002902,7018.25,140.37,25.27,0.0,6852.61,2026-08-09,UTR102902
